2025-09-22 00:32:25,"(288, 200, 487, 399)",Fear,0.6553
2025-09-22 00:32:25,"(288, 201, 489, 402)",Angry,0.7598
2025-09-22 00:32:26,"(287, 191, 493, 397)",Angry,0.7064
2025-09-22 00:32:26,"(284, 189, 495, 400)",Angry,0.731
2025-09-22 00:32:26,"(285, 189, 495, 399)",Angry,0.7145
2025-09-22 00:32:26,"(289, 190, 497, 398)",Angry,0.8363
2025-09-22 00:32:26,"(284, 194, 488, 398)",Angry,0.7905
2025-09-22 00:32:26,"(282, 194, 469, 381)",Angry,0.6578
2025-09-22 00:32:27,"(309, 129, 468, 288)",Sad,0.4349
2025-09-22 00:32:27,"(300, 32, 495, 227)",Neutral,0.3948
2025-09-22 00:32:27,"(260, 8, 485, 233)",Sad,0.5983
2025-09-22 00:32:28,"(159, 285, 404, 530)",Fear,0.2774
2025-09-22 00:32:29,"(164, 282, 374, 492)",Sad,0.3791
2025-09-22 00:32:29,"(154, 269, 363, 478)",Fear,0.3093
2025-09-22 00:32:29,"(141, 259, 345, 463)",Angry,0.3006
2025-09-22 00:32:29,"(184, 222, 339, 377)",Fear,0.2594
2025-09-22 00:32:29,"(147, 175, 292, 320)",Sad,0.5889
2025-09-22 00:32:30,"(174, 183, 317, 326)",Fear,0.642
2025-09-22 00:32:30,"(135, 118, 311, 294)",Sad,0.5631
2025-09-22 00:32:30,"(130, 52, 216, 138)",Sad,0.5115
2025-09-22 00:32:31,"(147, 141, 319, 313)",Sad,0.4928
2025-09-22 00:32:31,"(146, 139, 309, 302)",Sad,0.4647
2025-09-22 00:32:31,"(125, 128, 287, 290)",Sad,0.3391
2025-09-22 00:32:31,"(105, 118, 271, 284)",Sad,0.4163
2025-09-22 00:32:31,"(100, 115, 272, 287)",Angry,0.3475
2025-09-22 00:32:31,"(73, 82, 240, 249)",Sad,0.3407
2025-09-22 00:32:32,"(72, 82, 241, 251)",Sad,0.3639
2025-09-22 00:32:32,"(67, 79, 237, 249)",Sad,0.4268
2025-09-22 00:32:32,"(65, 81, 235, 251)",Neutral,0.3682
2025-09-22 00:32:32,"(56, 69, 228, 241)",Sad,0.4856
2025-09-22 00:32:32,"(56, 73, 226, 243)",Sad,0.5087
2025-09-22 00:32:32,"(48, 68, 219, 239)",Sad,0.6777
2025-09-22 00:32:33,"(41, 76, 213, 248)",Sad,0.7335
2025-09-22 00:32:33,"(46, 91, 212, 257)",Sad,0.7573
2025-09-22 00:32:33,"(56, 97, 212, 254)",Sad,0.6971
2025-09-22 00:32:33,"(68, 99, 220, 251)",Sad,0.5996
2025-09-22 00:32:33,"(68, 99, 219, 250)",Sad,0.5205
2025-09-22 00:32:33,"(65, 101, 221, 257)",Sad,0.4502
2025-09-22 00:32:34,"(65, 100, 221, 256)",Happy,0.547
2025-09-22 00:32:34,"(58, 96, 216, 254)",Happy,0.5047
2025-09-22 00:32:34,"(56, 102, 214, 260)",Sad,0.4434
2025-09-22 00:32:34,"(57, 101, 212, 256)",Sad,0.3774
2025-09-22 00:32:34,"(53, 95, 213, 255)",Sad,0.4703
2025-09-22 00:32:34,"(56, 101, 213, 258)",Sad,0.6021
2025-09-22 00:32:35,"(59, 102, 220, 263)",Sad,0.488
2025-09-22 00:32:35,"(71, 109, 229, 267)",Sad,0.4452
2025-09-22 00:32:35,"(70, 105, 227, 262)",Sad,0.4746
2025-09-22 00:32:35,"(75, 111, 230, 266)",Sad,0.4093
2025-09-22 00:32:35,"(72, 106, 225, 259)",Sad,0.3857
2025-09-22 00:32:35,"(79, 114, 229, 264)",Sad,0.5013
2025-09-22 00:32:36,"(86, 147, 245, 306)",Sad,0.5382
2025-09-22 00:32:36,"(81, 205, 246, 370)",Sad,0.6272
2025-09-22 00:32:36,"(90, 211, 256, 377)",Sad,0.5763
2025-09-22 00:32:36,"(170, 277, 324, 431)",Happy,0.7454
2025-09-22 00:32:36,"(162, 319, 326, 483)",Sad,0.4695
2025-09-22 00:32:37,"(163, 327, 338, 502)",Happy,0.8031
2025-09-22 00:32:37,"(79, 292, 272, 485)",Happy,0.7313
2025-09-22 00:32:37,"(61, 255, 272, 466)",Happy,0.7892
2025-09-22 00:32:37,"(47, 261, 273, 487)",Happy,0.9207
2025-09-22 00:32:38,"(55, 42, 322, 309)",Happy,0.7053
2025-09-22 00:32:38,"(102, 142, 325, 365)",Happy,0.6907
2025-09-22 00:32:38,"(177, 208, 361, 392)",Happy,0.6264
2025-09-22 00:32:38,"(171, 197, 370, 396)",Happy,0.7084
2025-09-22 00:32:38,"(171, 171, 365, 365)",Sad,0.5229
2025-09-22 00:32:39,"(159, 105, 380, 326)",Sad,0.4875
2025-09-22 00:32:39,"(152, 71, 387, 306)",Sad,0.47
2025-09-22 00:32:39,"(148, 67, 393, 312)",Disgust,0.3364
2025-09-22 00:32:39,"(138, 81, 387, 330)",Disgust,0.3414
2025-09-22 00:32:39,"(143, 95, 394, 346)",Happy,0.739
2025-09-22 00:32:40,"(147, 90, 406, 349)",Happy,0.9309
2025-09-22 00:32:40,"(157, 104, 405, 352)",Happy,0.7825
2025-09-22 00:32:40,"(155, 109, 403, 357)",Happy,0.7101
2025-09-22 00:32:40,"(154, 112, 412, 370)",Happy,0.6263
2025-09-22 00:32:40,"(154, 99, 411, 356)",Fear,0.5862
2025-09-22 00:32:40,"(147, 95, 400, 348)",Fear,0.7201
2025-09-22 00:32:41,"(152, 94, 395, 337)",Happy,0.4328
2025-09-22 00:32:41,"(154, 96, 393, 335)",Sad,0.4331
2025-09-22 00:32:41,"(159, 106, 388, 335)",Sad,0.3288
2025-09-22 00:32:41,"(156, 109, 393, 346)",Disgust,0.2219
2025-09-22 00:32:41,"(149, 122, 388, 361)",Sad,0.5163
2025-09-22 00:32:41,"(143, 126, 381, 364)",Sad,0.449
2025-09-22 00:32:42,"(135, 129, 374, 368)",Happy,0.5841
2025-09-22 00:32:42,"(129, 129, 372, 371)",Happy,0.539
2025-09-22 00:32:42,"(133, 135, 372, 374)",Happy,0.4165
2025-09-22 00:32:42,"(129, 133, 372, 376)",Happy,0.3218
2025-09-22 00:32:42,"(128, 133, 372, 377)",Happy,0.3671
2025-09-22 00:32:42,"(129, 134, 371, 376)",Happy,0.3498
2025-09-22 00:32:43,"(129, 135, 369, 375)",Happy,0.3823
2025-09-22 00:32:43,"(130, 136, 369, 375)",Happy,0.4228
2025-09-22 00:32:43,"(131, 136, 370, 375)",Happy,0.3143
2025-09-22 00:32:43,"(130, 136, 370, 376)",Happy,0.3628
2025-09-22 00:32:43,"(133, 142, 367, 376)",Happy,0.3991
2025-09-22 00:32:43,"(133, 135, 372, 374)",Happy,0.4606
2025-09-22 00:32:44,"(131, 123, 378, 370)",Happy,0.4042
2025-09-22 00:32:44,"(125, 95, 389, 359)",Fear,0.4801
2025-09-22 00:32:44,"(129, 68, 395, 334)",Surprise,0.4778
2025-09-22 00:32:44,"(117, 54, 397, 334)",Neutral,0.3271
2025-09-22 00:32:44,"(114, 44, 401, 331)",Happy,0.8115
2025-09-22 00:32:45,"(123, 55, 362, 294)",Happy,0.4121
2025-09-22 00:32:45,"(120, 87, 375, 342)",Neutral,0.5649
2025-09-22 00:32:45,"(123, 123, 362, 361)",Sad,0.4985
2025-09-22 00:32:45,"(137, 163, 347, 373)",Sad,0.5831
2025-09-22 00:32:48,"(241, 161, 350, 270)",Sad,0.4057
2025-09-22 00:32:48,"(208, 103, 352, 247)",Sad,0.6897
2025-09-22 00:32:48,"(190, 96, 347, 253)",Sad,0.5562
2025-09-22 00:32:48,"(188, 108, 350, 270)",Sad,0.5467
2025-09-22 00:32:49,"(181, 81, 365, 265)",Sad,0.569
2025-09-22 00:32:49,"(186, 93, 372, 279)",Sad,0.7293
2025-09-22 00:32:49,"(180, 113, 407, 340)",Sad,0.6088
2025-09-22 00:32:49,"(172, 113, 409, 350)",Happy,0.7023
2025-09-22 00:32:49,"(172, 126, 402, 356)",Happy,0.5753
2025-09-22 00:32:50,"(176, 144, 402, 370)",Happy,0.7067
2025-09-22 00:32:50,"(174, 164, 397, 387)",Happy,0.7074
2025-09-22 00:32:50,"(180, 159, 416, 395)",Happy,0.8107
2025-09-22 00:32:50,"(172, 132, 401, 361)",Sad,0.7536
2025-09-22 00:32:50,"(175, 114, 416, 355)",Sad,0.6115
2025-09-22 00:32:50,"(178, 111, 429, 362)",Happy,0.8944
2025-09-22 00:32:51,"(174, 108, 439, 373)",Happy,0.6728
2025-09-22 00:32:51,"(171, 98, 456, 383)",Happy,0.7912
2025-09-22 00:32:51,"(173, 114, 442, 383)",Happy,0.5851
2025-09-22 00:32:51,"(166, 112, 422, 368)",Happy,0.7049
2025-09-22 00:32:52,"(183, 103, 431, 351)",Happy,0.9475
2025-09-22 00:32:52,"(167, 108, 434, 375)",Happy,0.7346
2025-09-22 00:32:52,"(182, 117, 429, 364)",Happy,0.5212
2025-09-22 00:32:52,"(176, 124, 432, 380)",Sad,0.5404
2025-09-22 00:32:52,"(159, 105, 433, 379)",Sad,0.4542
2025-09-22 00:32:53,"(173, 119, 429, 374)",Sad,0.6014
2025-09-22 00:32:53,"(167, 114, 423, 370)",Sad,0.5306
2025-09-22 00:32:53,"(175, 122, 425, 372)",Sad,0.6333
2025-09-22 00:32:53,"(189, 137, 421, 369)",Sad,0.4959
2025-09-22 00:32:54,"(177, 124, 422, 369)",Sad,0.5197
2025-09-22 00:32:54,"(180, 120, 432, 372)",Sad,0.4856
2025-09-22 00:32:54,"(181, 122, 431, 372)",Sad,0.4996
2025-09-22 00:32:54,"(181, 121, 432, 372)",Sad,0.4882
2025-09-22 00:32:54,"(183, 124, 430, 371)",Sad,0.5063
2025-09-22 00:32:55,"(185, 138, 427, 380)",Sad,0.5716
2025-09-22 00:32:55,"(175, 131, 429, 385)",Sad,0.4626
2025-09-22 00:32:55,"(186, 176, 412, 402)",Sad,0.5069
2025-09-22 00:32:55,"(182, 173, 410, 401)",Sad,0.4942
2025-09-22 00:32:55,"(179, 154, 406, 381)",Happy,0.7084
2025-09-22 00:32:56,"(150, 132, 395, 377)",Happy,0.7336
2025-09-22 00:32:56,"(156, 130, 378, 352)",Happy,0.756
2025-09-22 00:32:56,"(153, 121, 377, 345)",Happy,0.7587
2025-09-22 00:32:56,"(133, 119, 350, 336)",Happy,0.5457
2025-09-22 00:32:56,"(91, 109, 315, 333)",Happy,0.5472
2025-09-22 00:32:56,"(50, 101, 280, 331)",Happy,0.6625
2025-09-22 00:32:57,"(56, 99, 290, 333)",Happy,0.6591
2025-09-22 00:32:57,"(60, 99, 293, 332)",Happy,0.752
2025-09-22 00:32:57,"(62, 100, 292, 330)",Happy,0.7986
2025-09-22 00:32:57,"(69, 101, 300, 332)",Happy,0.7786
2025-09-22 00:32:57,"(73, 102, 300, 329)",Happy,0.8008
2025-09-22 00:32:57,"(79, 104, 310, 335)",Happy,0.7664
2025-09-22 00:32:58,"(82, 103, 315, 336)",Happy,0.8127
2025-09-22 00:32:58,"(82, 102, 316, 336)",Happy,0.829
2025-09-22 00:32:58,"(82, 96, 321, 335)",Happy,0.7829
2025-09-22 00:32:58,"(80, 98, 324, 342)",Happy,0.7315
2025-09-22 00:32:58,"(89, 126, 319, 356)",Happy,0.5921
2025-09-22 00:32:58,"(92, 139, 314, 361)",Happy,0.8624
2025-09-22 00:32:59,"(89, 136, 315, 362)",Happy,0.8849
2025-09-22 00:32:59,"(86, 130, 317, 361)",Happy,0.7464
2025-09-22 00:32:59,"(86, 125, 320, 359)",Happy,0.8371
2025-09-22 00:32:59,"(83, 114, 328, 359)",Happy,0.9323
2025-09-22 00:32:59,"(80, 106, 325, 351)",Happy,0.9607
2025-09-22 00:32:59,"(77, 84, 324, 331)",Happy,0.9696
2025-09-22 00:33:00,"(66, 77, 330, 341)",Happy,0.777
2025-09-22 00:33:00,"(84, 64, 352, 332)",Happy,0.5296
2025-09-22 00:33:00,"(89, 65, 363, 339)",Neutral,0.2916
2025-09-22 00:33:00,"(89, 71, 364, 346)",Happy,0.4926
2025-09-22 00:33:00,"(92, 82, 360, 350)",Happy,0.7421
2025-09-22 00:33:00,"(94, 89, 356, 351)",Happy,0.688
2025-09-22 00:33:01,"(91, 86, 356, 351)",Happy,0.6927
2025-09-22 00:33:01,"(86, 76, 350, 340)",Happy,0.5191
2025-09-22 00:33:01,"(87, 80, 348, 341)",Happy,0.6071
2025-09-22 00:33:01,"(88, 85, 349, 346)",Happy,0.7393
2025-09-22 00:33:01,"(87, 84, 349, 346)",Happy,0.7196
2025-09-22 00:33:01,"(90, 85, 352, 347)",Happy,0.5506
2025-09-22 00:33:02,"(89, 83, 354, 348)",Happy,0.4651
2025-09-22 00:33:02,"(91, 75, 357, 341)",Happy,0.4225
2025-09-22 00:33:02,"(99, 69, 363, 333)",Happy,0.7117
2025-09-22 00:33:02,"(106, 63, 365, 322)",Happy,0.7017
2025-09-22 00:33:02,"(104, 58, 370, 324)",Happy,0.7643
2025-09-22 00:33:02,"(108, 61, 373, 326)",Happy,0.7323
2025-09-22 00:33:03,"(113, 63, 374, 324)",Happy,0.6239
2025-09-22 00:33:03,"(110, 65, 358, 313)",Happy,0.593
2025-09-22 00:33:03,"(96, 53, 339, 296)",Happy,0.6923
2025-09-22 00:33:03,"(113, 46, 303, 236)",Happy,0.6893
2025-09-22 00:33:03,"(126, 52, 277, 203)",Happy,0.5335
2025-09-22 00:33:03,"(148, 121, 254, 227)",Happy,0.4286
2025-09-22 00:33:06,"(304, 98, 513, 307)",Sad,0.4667
2025-09-22 00:33:06,"(299, 146, 517, 364)",Sad,0.7464
2025-09-22 00:33:07,"(313, 153, 516, 356)",Sad,0.7332
2025-09-22 00:33:07,"(315, 157, 515, 357)",Fear,0.4556
2025-09-22 00:33:07,"(313, 155, 518, 360)",Sad,0.9291
2025-09-22 00:33:07,"(308, 143, 519, 354)",Sad,0.6502
2025-09-22 00:33:07,"(314, 142, 516, 344)",Angry,0.4401
2025-09-22 00:33:07,"(315, 143, 515, 343)",Angry,0.4822
2025-09-22 00:33:08,"(327, 142, 527, 342)",Angry,0.6083
2025-09-22 00:33:08,"(320, 147, 522, 349)",Angry,0.5723
2025-09-22 00:33:08,"(320, 148, 520, 348)",Angry,0.342
2025-09-22 00:33:08,"(325, 141, 529, 345)",Angry,0.6329
2025-09-22 00:33:08,"(334, 137, 546, 349)",Sad,0.4639
2025-09-22 00:33:08,"(343, 149, 541, 347)",Sad,0.6761
2025-09-22 00:33:09,"(325, 141, 529, 345)",Sad,0.732
2025-09-22 00:33:09,"(321, 133, 538, 350)",Sad,0.5732
2025-09-22 00:33:09,"(312, 119, 545, 352)",Sad,0.6414
2025-09-22 00:33:09,"(306, 116, 535, 345)",Sad,0.6054
2025-09-22 00:33:09,"(301, 109, 525, 333)",Sad,0.4814
2025-09-22 00:33:09,"(290, 108, 523, 341)",Sad,0.3805
2025-09-22 00:33:10,"(278, 108, 520, 350)",Happy,0.7648
2025-09-22 00:33:10,"(273, 109, 520, 356)",Happy,0.712
2025-09-22 00:33:10,"(281, 134, 523, 376)",Happy,0.4969
2025-09-22 00:33:10,"(304, 119, 550, 364)",Happy,0.4598
2025-09-22 00:33:10,"(325, 0, 638, 313)",Angry,0.3948
2025-09-22 00:33:11,"(375, 29, 640, 294)",Sad,0.4363
2025-09-22 00:33:11,"(364, 18, 653, 307)",Sad,0.4361
2025-09-22 00:33:11,"(367, 21, 650, 304)",Sad,0.493
2025-09-22 00:33:11,"(356, 10, 660, 314)",Happy,0.8271
2025-09-22 00:33:12,"(356, 12, 656, 312)",Happy,0.6955
2025-09-22 00:33:12,"(353, 27, 636, 310)",Happy,0.7075
2025-09-22 00:33:12,"(337, 18, 626, 307)",Angry,0.3715
